ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
MF,GO:0004674,protein serine/threonine kinase activity,33/849,433/18639,0.07621247113163972,1.6731734386603447,3.0962012061310866,0.0027841350814540146,0.10497220418222913,0.09682060400222148,HJV/PRKG1/STK32C/BRSK2/SIK3/ACVRL1/DAPK2/CLK3/PRKCB/TAOK1/PDK2/PPM1D/PRKCA/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/ACVR1/BMPR2/DYRK1A/SNRK/KALRN/DCLK2/MAST4/BRD2/SRPK1/MAP3K5/RPS6KA2/HIPK2/TGFBR1/PRKX,33
MF,GO:0048156,tau protein binding,7/849,43/18639,0.16279069767441862,3.573917330922837,3.6913444974076404,0.0030477804060874835,0.11080858762132349,0.10220376399361035,BRSK2/TAOK1/SMAD2/MARK4/ROCK2/DYRK1A/EP300,7
MF,GO:0019205,nucleobase-containing compound kinase activity,7/849,44/18639,0.1590909090909091,3.492691937038227,3.6162827568341656,0.003484664477335934,0.12232373923889589,0.11282470830430683,AK4/AK5/MAGI3/NT5C2/DLG2/DLG1/NMRK1,7
MF,GO:0140996,histone H3 kinase activity,28/849,357/18639,0.0784313725490196,1.7218873415090417,3.0085498156001487,0.0037849633031898076,0.12843642142157413,0.11846271110334414,EPHB2/TIE1/STK32C/BRSK2/SIK3/DAPK2/CLK3/IGF1R/PRKCB/TAOK1/PRKCA/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/MERTK/DYRK1A/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX/BMX,28
MF,GO:0035173,histone kinase activity,28/849,360/18639,0.07777777777777778,1.7075382803297998,2.9613551893747605,0.004246515476918539,0.13505296375115294,0.12456544686798515,EPHB2/TIE1/STK32C/BRSK2/SIK3/DAPK2/CLK3/IGF1R/PRKCB/TAOK1/PRKCA/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/MERTK/DYRK1A/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX/BMX,28
MF,GO:0005201,extracellular matrix structural constituent,16/849,168/18639,0.09523809523809523,2.0908632004038363,3.1027390587651102,0.004302814524096619,0.13505296375115294,0.12456544686798515,MUC6/PODN/VWF/COL4A2/LTBP2/LAMA1/LAMA3/PXDN/EFEMP1/COL5A2/NPNT/COL21A1/LAMA4/LAMA2/MATN2/SRPX2,16
MF,GO:0030165,PDZ domain binding,10/849,83/18639,0.12048192771084337,2.645067904125335,3.2813021134630507,0.004377944797434231,0.13505296375115294,0.12456544686798515,ATP2B4/PLEKHA1/ERC1/ABTB3/LLGL2/DTNA/KIDINS220/GRM7/CLDN16/EXOC4,10
MF,GO:0035403,histone H3T6 kinase activity,21/849,247/18639,0.08502024291497975,1.8665398206034247,2.994939454677136,0.004598768620287304,0.13769254280742574,0.1270000498234141,STK32C/BRSK2/SIK3/DAPK2/PRKCB/TAOK1/PRKCA/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,21
MF,GO:0005024,transforming growth factor beta receptor activity,4/849,16/18639,0.25,5.488515901060071,3.9237692786445253,0.0050142010502985885,0.14584161912011323,0.1345163108831982,ACVRL1/ACVR1/BMPR2/TGFBR1,4
MF,GO:0035091,phosphatidylinositol binding,23/849,284/18639,0.08098591549295775,1.777969939780023,2.8860929693608877,0.00562332802204875,0.1570134687010674,0.14482061222350542,SVIL/PARD3/SH3PXD2A/OSBPL5/SNX19/PIK3C2G/SCARB1/MYO1E/SNX1/ZCCHC14/TRPV1/ZCCHC2/PLEKHA4/WDPCP/PLD1/MYO10/SNX18/SH3PXD2B/CGAS/ADAP1/SNX8/GSDME/SNX30,23
MF,GO:0043130,ubiquitin binding,11/849,100/18639,0.11,2.414946996466431,3.099292349080316,0.005788215225654798,0.1570134687010674,0.14482061222350542,SQSTM1/FAF1/TOLLIP/SIRT2/MARK4/UBXN7/JARID2/ILRUN/NOD1/UBXN2B/UBR5,11
MF,GO:0031625,ubiquitin protein ligase binding,24/849,302/18639,0.07947019867549669,1.7446937963634663,2.850247607204836,0.0059775735084515915,0.1570134687010674,0.14482061222350542,YWHAE/SQSTM1/MFHAS1/PER3/FAF1/VCL/TOLLIP/DAZAP2/HERC2/PML/NAE1/SMAD2/BCL2/RTN4/TANK/ABI2/TRIB3/MAP1LC3A/UBXN7/PACRG/DNAJA1/TGFBR1/ANAPC2/SH3KBP1,24
MF,GO:0005001,transmembrane receptor protein tyrosine phosphatase activity,4/849,17/18639,0.23529411764705882,5.165662024527125,3.753711193711529,0.006323725163795445,0.1570134687010674,0.14482061222350542,PTPRU/PTPRE/PTPRM/PTPRD,4
MF,GO:0019198,transmembrane receptor protein phosphatase activity,4/849,17/18639,0.23529411764705882,5.165662024527125,3.753711193711529,0.006323725163795445,0.1570134687010674,0.14482061222350542,PTPRU/PTPRE/PTPRM/PTPRD,4
MF,GO:0032183,SUMO binding,4/849,17/18639,0.23529411764705882,5.165662024527125,3.753711193711529,0.006323725163795445,0.1570134687010674,0.14482061222350542,TOLLIP/HERC2/PML/CBX4,4
MF,GO:0044389,ubiquitin-like protein ligase binding,25/849,322/18639,0.07763975155279502,1.7045080438074753,2.785814817330576,0.006800925254655848,0.16484147402951554,0.1520407350163663,YWHAE/SQSTM1/MFHAS1/PER3/FAF1/VCL/TOLLIP/DAZAP2/HERC2/PML/NAE1/SMAD2/BCL2/RTN4/TANK/ABI2/TRIB3/ITCH/MAP1LC3A/UBXN7/PACRG/DNAJA1/TGFBR1/ANAPC2/SH3KBP1,25
MF,GO:0015085,calcium ion transmembrane transporter activity,14/849,147/18639,0.09523809523809523,2.0908632004038363,2.900698171012646,0.007289266920093972,0.16891422039494589,0.15579721289658952,TRPM1/CACNA1C/CACNA1S/ATP2B4/SLC30A10/RYR2/MCU/ANO9/NALF1/TRPV1/CACNA2D2/CACNA2D3/STIM2/OPRM1,14
MF,GO:0051015,actin filament binding,18/849,209/18639,0.0861244019138756,1.8907805974943788,2.8290899056446634,0.007300811097620451,0.16891422039494589,0.15579721289658952,ESPN/SVIL/ABLIM1/ACTN3/MYO1E/MYO15A/MYO18A/MYO5B/ACTN4/MYO7B/FMNL2/MYO18B/PLS1/ABLIM2/MYO10/DBNL/ACTR3B/SHROOM4,18
MF,GO:0070064,proline-rich region binding,4/849,18/18639,0.2222222222222222,4.878680800942285,3.5965352212201744,0.007841706862921575,0.1760265405009548,0.16235722689158483,SH3D19/WBP4/ABI2/GIGYF2,4
MF,GO:0019789,SUMO transferase activity,5/849,28/18639,0.17857142857142858,3.920368500757194,3.37829321817912,0.007954047999060826,0.1760265405009548,0.16235722689158483,ZMIZ1/PML/UBE2I/CBX4/HDAC4,5
MF,GO:0140857,histone H3T45 kinase activity,20/849,246/18639,0.08130081300813008,1.7848832198569333,2.7071469895900195,0.009022964023749615,0.19543356119525762,0.18025719841399007,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/DYRK1A/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,20
MF,GO:0019838,growth factor binding,13/849,136/18639,0.09558823529411764,2.0985501974641445,2.808884043709426,0.00923407443416991,0.19583932862468684,0.18063145603683248,ACVRL1/LTBP2/IGF1R/PCSK6/PXDN/IL1R1/ACVR1/ITGA6/BMPR2/LIFR/IL6ST/TGFBR1/SRPX2,13
MF,GO:0016247,channel regulator activity,15/849,168/18639,0.08928571428571429,1.960184250378597,2.7310492976185032,0.009955027317059157,0.20682077160747392,0.1907601367737222,YWHAE/ATP2B4/PRKG1/ANO9/RASA3/PRKCB/TRPV1/BCL2/KCNB1/KCNAB1/DLG1/KCNIP4/STIM2/PDE4D/KCNIP1,15
MF,GO:0141108,transporter regulator activity,15/849,170/18639,0.08823529411764706,1.9371232591976721,2.681421034702594,0.011027992095334564,0.2185297953865023,0.20155989813334718,YWHAE/ATP2B4/PRKG1/ANO9/RASA3/PRKCB/TRPV1/BCL2/KCNB1/KCNAB1/DLG1/KCNIP4/STIM2/PDE4D/KCNIP1,15
MF,GO:0141003,histone H2AX kinase activity,26/849,354/18639,0.07344632768361582,1.6124453494639757,2.5414818625479216,0.011608061167640784,0.2185297953865023,0.20155989813334718,EPHB2/TIE1/STK32C/BRSK2/SIK3/DAPK2/CLK3/IGF1R/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/MERTK/DYRK1A/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX/BMX,26
MF,GO:0010854,adenylate cyclase regulator activity,3/849,11/18639,0.2727272727272727,5.987471892065531,3.6145914241952855,0.011806619593573308,0.2185297953865023,0.20155989813334718,GNAO1/GRM7/ADGRV1,3
MF,GO:0048185,activin binding,3/849,11/18639,0.2727272727272727,5.987471892065531,3.6145914241952855,0.011806619593573308,0.2185297953865023,0.20155989813334718,ACVRL1/ACVR1/TGFBR1,3
MF,GO:0050998,nitric-oxide synthase binding,3/849,11/18639,0.2727272727272727,5.987471892065531,3.6145914241952855,0.011806619593573308,0.2185297953865023,0.20155989813334718,NOS1AP/ATP2B4/DMD,3
MF,GO:0099528,G protein-coupled neurotransmitter receptor activity,3/849,11/18639,0.2727272727272727,5.987471892065531,3.6145914241952855,0.011806619593573308,0.2185297953865023,0.20155989813334718,GABBR1/KCTD16/GRM1,3
MF,GO:0005245,voltage-gated calcium channel activity,6/849,43/18639,0.13953488372093023,3.0633577122195743,2.959133164721552,0.012685142433295481,0.21898334896644947,0.2019782310806255,CACNA1C/CACNA1S/TRPV1/CACNA2D2/CACNA2D3/OPRM1,6
MF,GO:0140030,modification-dependent protein binding,15/849,173/18639,0.08670520231213873,1.9035315263792152,2.608227511164065,0.012805292244045563,0.21898334896644947,0.2019782310806255,SQSTM1/EPS15/RNF169/KMT2A/ZFAND6/PLCG2/SOCS7/CBX4/ATAD2B/EP300/ANK2/CHD1/BRD2/CGAS/YWHAG,15
MF,GO:0019955,cytokine binding,13/849,144/18639,0.09027777777777778,1.9819640753828034,2.5841350261139096,0.014457898766395645,0.21898334896644947,0.2019782310806255,LEPR/HJV/ACVRL1/IL12RB1/PXDN/IL1R1/ACVR1/BMPR2/IFNAR1/IL20RB/LIFR/IL6ST/TGFBR1,13
MF,GO:0099106,ion channel regulator activity,14/849,160/18639,0.0875,1.9209805653710246,2.5558581635766298,0.014721035280473364,0.21898334896644947,0.2019782310806255,YWHAE/ATP2B4/PRKG1/ANO9/RASA3/PRKCB/TRPV1/KCNB1/KCNAB1/DLG1/KCNIP4/STIM2/PDE4D/KCNIP1,14
MF,GO:0004694,eukaryotic translation initiation factor 2alpha kinase activity,19/849,243/18639,0.07818930041152264,1.7165728744056188,2.4562203500186794,0.01571850482939255,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0017124,SH3 domain binding,11/849,115/18639,0.09565217391304348,2.0999539099708096,2.5847678704937374,0.01580613474044501,0.21898334896644947,0.2019782310806255,ARHGAP17/ESPN/EPS15/DOCK1/SOCS7/SKAP1/ABI2/SHANK3/REPS1/ELMO1/SH3KBP1,11
MF,GO:0005262,calcium channel activity,12/849,131/18639,0.0916030534351145,2.011059261457125,2.5368689849973496,0.016517279730786733,0.21898334896644947,0.2019782310806255,TRPM1/CACNA1C/CACNA1S/RYR2/MCU/ANO9/NALF1/TRPV1/CACNA2D2/CACNA2D3/STIM2/OPRM1,12
MF,GO:0004676,3-phosphoinositide-dependent protein kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0004711,ribosomal protein S6 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0035175,histone H3S10 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0035979,histone H2AXS139 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0044022,histone H3S28 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0044023,histone H4S1 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0044024,histone H2AS1 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0044025,histone H2BS14 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0072354,histone H3T3 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0072371,histone H2AS121 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0072518,Rho-dependent protein serine/threonine kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0140823,histone H2BS36 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0140855,histone H3S57 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0140995,histone H2A kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0140997,histone H4 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0140998,histone H2B kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:1990244,histone H2AT120 kinase activity,19/849,245/18639,0.07755102040816327,1.7025600346145526,2.418209466986212,0.016993796236099715,0.21898334896644947,0.2019782310806255,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0008081,phosphoric diester hydrolase activity,9/849,87/18639,0.10344827586206896,2.271110028024857,2.596049255810919,0.01741044513326477,0.2215479143207942,0.204343645511476,PLCE1/GDPD4/PDE3A/FAN1/PLCG2/PLD1/PDE4D/TDP2/PDE10A,9
MF,GO:0004677,DNA-dependent protein kinase activity,19/849,246/18639,0.07723577235772358,1.695639058864087,2.3993342403069993,0.01766095840365329,0.22196118092492653,0.2047248199617769,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0005085,guanyl-nucleotide exchange factor activity,18/849,230/18639,0.0782608695652174,1.7181441081579354,2.394009920203321,0.018225819633916385,0.22504310526183757,0.20756741794391387,PLCE1/DOCK1/EPS8L2/DENND2B/ARHGEF17/DENND5B/DOCK9/HERC2/CYTH1/ITSN2/PREX1/IQSEC1/KALRN/MCF2L2/RASGEF1B/ELMO1/PSD3/VAV2,18
MF,GO:0035402,histone H3T11 kinase activity,19/849,247/18639,0.07692307692307693,1.6887741234030988,2.3805447233851513,0.018348308189324675,0.22504310526183757,0.20756741794391387,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0004679,AMP-activated protein kinase activity,19/849,248/18639,0.07661290322580645,1.6819645503248606,2.3618401052657845,0.019056228360421975,0.23094333893939964,0.21300946989343864,STK32C/BRSK2/SIK3/DAPK2/TAOK1/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/SNRK/KALRN/DCLK2/MAST4/SRPK1/RPS6KA2/HIPK2/PRKX,19
MF,GO:0004726,non-membrane spanning protein tyrosine phosphatase activity,9/849,89/18639,0.10112359550561797,2.220073847619804,2.5204302840738535,0.019927354728224544,0.23588426875968124,0.2175667125774332,PTPRU/PTP4A2/PTPN14/PTPRE/DUSP8/SSH3/SSH2/PTPRM/PTPRD,9
MF,GO:0030946,"protein tyrosine phosphatase activity, metal-dependent",9/849,89/18639,0.10112359550561797,2.220073847619804,2.5204302840738535,0.019927354728224544,0.23588426875968124,0.2175667125774332,PTPRU/PTP4A2/PTPN14/PTPRE/DUSP8/SSH3/SSH2/PTPRM/PTPRD,9
MF,GO:0140793,histone H2AXY142 phosphatase activity,9/849,90/18639,0.1,2.1954063604240286,2.4833737783974965,0.021279804965069014,0.24899817763724433,0.22966226290189423,PTPRU/PTP4A2/PTPN14/PTPRE/DUSP8/SSH3/SSH2/PTPRM/PTPRD,9
MF,GO:0140033,acetylation-dependent protein binding,4/849,24/18639,0.16666666666666666,3.6590106007067136,2.8474735202515915,0.02194861351380021,0.25228618500364136,0.23269494056793308,KMT2A/ATAD2B/EP300/BRD2,4
MF,GO:0017022,myosin binding,8/849,76/18639,0.10526315789473684,2.3109540636042403,2.5017027887025143,0.022056454288137604,0.25228618500364136,0.23269494056793308,RAB6A/RAB27A/LLGL1/LLGL2/RAB27B/MYL3/DMD/SHROOM4,8
MF,GO:0060590,ATPase regulator activity,6/849,49/18639,0.12244897959183673,2.688252686233504,2.5850045944335753,0.023154701908334494,0.261905406029828,0.2415671824822733,TOR1AIP2/BRSK2/ATP1B2/HSPA4/DNAJB6/DNAJA1,6
MF,GO:0016888,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters",3/849,14/18639,0.21428571428571427,4.704442200908632,3.0290345353097385,0.02352855128314256,0.2632095077608695,0.24277001439633505,FAN1/DNASE1/DNASE1L3,3
MF,GO:0106310,protein serine kinase activity,25/849,361/18639,0.06925207756232687,1.5203645155291057,2.1810341360690266,0.025160587231754596,0.27598421769455017,0.25455270621811477,PRKG1/STK32C/BRSK2/SIK3/DAPK2/CLK3/PRKCB/TAOK1/PRKCA/RIOK3/MARK4/LMTK3/ROCK2/AAK1/MAP4K4/DYRK1A/SNRK/KALRN/DCLK2/MAST4/SRPK1/MAP3K5/RPS6KA2/HIPK2/PRKX,25
MF,GO:0019211,phosphatase activator activity,4/849,25/18639,0.16,3.5126501766784455,2.7462982650933117,0.02521270358113278,0.27598421769455017,0.25455270621811477,PPP2R5E/PPP4R3A/ITGA1/PPP2R5D,4
MF,GO:0042578,phosphoric ester hydrolase activity,25/849,363/18639,0.06887052341597796,1.5119878515316998,2.1519784538288467,0.026672207167133193,0.2810448831438241,0.2592203864794655,MTMR10/PTPRU/PTP4A2/PTPN14/PLCE1/NT5C2/PTPRE/DUSP8/SSH3/GDPD4/PDE3A/FAN1/CTDSPL2/PLCG2/SSH2/PPM1D/PTPRM/CTDSPL/PLD1/DLG1/PLPP1/PDE4D/TDP2/PDE10A/PTPRD,25
MF,GO:0005244,voltage-gated monoatomic ion channel activity,14/849,173/18639,0.08092485549132948,1.776629424620601,2.2418987850843486,0.02694891560463256,0.2810448831438241,0.2592203864794655,CACNA1C/KCNT2/KCNQ4/GPR89B/GPR89A/CACNA1S/ANO1/TRPV1/KCNB1/KCNJ6/CACNA2D2/CACNA2D3/KCNAB1/OPRM1,14
MF,GO:0019902,phosphatase binding,15/849,190/18639,0.07894736842105263,1.7332155477031803,2.219154683952578,0.027420565759470883,0.2810448831438241,0.2592203864794655,YWHAE/MFHAS1/SMG7/ATP2B4/TSC2/SKAP1/SMAD2/BCL2/ELL/STRN4/DLG1/ITGA1/MAP3K5/MAGI2/STX17,15
MF,GO:0005516,calmodulin binding,16/849,207/18639,0.07729468599033816,1.6969324525016642,2.2026989990828953,0.027655327612968912,0.2810448831438241,0.2592203864794655,CACNA1C/UBR4/CACNA1S/ATP2B4/RYR2/MYO1E/DAPK2/SNTB2/TRPV1/MYO15A/MYO5B/MBP/STRN4/PLA2G6/MYO10/INVS,16
MF,GO:0160215,deacylase activity,7/849,65/18639,0.1076923076923077,2.364283772764338,2.406989501432851,0.027950192069015087,0.2810448831438241,0.2592203864794655,ACOT11/SIRT2/HIBCH/HDAC4/MACROD2/PLA2G6/HDAC9,7
MF,GO:0000146,microfilament motor activity,5/849,38/18639,0.13157894736842105,2.8886925795053005,2.5459534027703614,0.02800959268105071,0.2810448831438241,0.2592203864794655,MYO1E/MYO15A/MYO5B/MYO7B/MYO10,5
MF,GO:0005402,carbohydrate:monoatomic cation symporter activity,3/849,15/18639,0.2,4.390812720848057,2.869977398364955,0.028435778942842712,0.2810448831438241,0.2592203864794655,SLC5A11/SLC2A9/SLC45A4,3
MF,GO:0120283,protein serine/threonine kinase binding,3/849,15/18639,0.2,4.390812720848057,2.869977398364955,0.028435778942842712,0.2810448831438241,0.2592203864794655,DAZAP2/CCDC102B/XIAP,3
MF,GO:0141050,histone H3K deacetylase activity,3/849,15/18639,0.2,4.390812720848057,2.869977398364955,0.028435778942842712,0.2810448831438241,0.2592203864794655,SIRT2/HDAC4/HDAC9,3
MF,GO:0141051,histone H4K deacetylase activity,3/849,15/18639,0.2,4.390812720848057,2.869977398364955,0.028435778942842712,0.2810448831438241,0.2592203864794655,SIRT2/HDAC4/HDAC9,3
MF,GO:0005112,Notch binding,4/849,26/18639,0.15384615384615385,3.3775482468061977,2.650167652722269,0.02875351453027376,0.2814526710751797,0.25959650770247156,ATRNL1/AAK1/DNER/JAG1,4
MF,GO:0022832,voltage-gated channel activity,14/849,175/18639,0.08,1.7563250883392227,2.19598899907543,0.02934979017761081,0.28455320381721716,0.2624562690569307,CACNA1C/KCNT2/KCNQ4/GPR89B/GPR89A/CACNA1S/ANO1/TRPV1/KCNB1/KCNJ6/CACNA2D2/CACNA2D3/KCNAB1/OPRM1,14
MF,GO:0003712,transcription coregulator activity,32/849,495/18639,0.06464646464646465,1.4192525966377556,2.065272521243205,0.029904340319783566,0.2871945136371667,0.26489246837385244,RYBP/CAMTA1/PTPN14/TAF5L/ARID5B/ZMIZ1/BTAF1/LMO1/BMAL1/BCL9L/AEBP2/KDM2B/PML/SIN3A/CBX4/ACTN4/TRIB3/RALY/TOX2/DYRK1A/MED15/EP300/SMARCC1/WWTR1/TDP2/MLIP/ARID1B/HDAC9/SND1/HIPK2/ZFPM2/MED27,32
MF,GO:0016776,"phosphotransferase activity, phosphate group as acceptor",5/849,39/18639,0.1282051282051282,2.814623539005164,2.478151746667866,0.030965104458617585,0.2924634927981729,0.2697522857780687,AK4/AK5/MAGI3/DLG2/DLG1,5
MF,GO:0008094,"ATP-dependent activity, acting on DNA",16/849,210/18639,0.0761904761904762,1.6726905603230693,2.1416062248845393,0.031027561122006556,0.2924634927981729,0.2697522857780687,BTAF1/NAV2/DDX10/RAD51B/RAD51/MYO18A/DDX42/RNF213/AFG3L2/TDRD12/DHX15/RFC1/MSH3/CHD1/DDX31/DDX3X,16
MF,GO:0001671,ATPase activator activity,4/849,27/18639,0.14814814814814814,3.2524538672948564,2.558625888659953,0.032574456304379204,0.2996474719782231,0.2763783941728622,TOR1AIP2/ATP1B2/DNAJB6/DNAJA1,4
MF,GO:0035255,ionotropic glutamate receptor binding,4/849,27/18639,0.14814814814814814,3.2524538672948564,2.558625888659953,0.032574456304379204,0.2996474719782231,0.2763783941728622,SQSTM1/DLG2/SHANK3/DLG1,4
